ID;N_VICTIMAS;FECHA;AAAA;MES;DIA;HORA;LUGAR_DEL_HECHO;TIPO_DE_CALLE;Calle;pos x;pos y;Rango Horario;Tipo de Incidente;PARTICIPANTES;VICTIMA;ACUSADO;ROL_VICTIMA;SEXO_VICTIMA;EDAD_VICTIMA;FECHA_FALLECIMIENTO;Semestre;DiaDeLaSemana;COMUNA;Rango Horario Asignado
"2016-0059";1;2016-05-08 00:00:00,000;2016;"5";8;1899-12-30 16:30:00,000;"PASAJE CIUDADELA Y LIMA OESTE";"CALLE";"CIUDADELA";"-58.38222219";"-34.62728101";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"37";"2016-05-26 00:00:00";"Primer Semestre";"domingo";1;"16:00 - 18:00"
"2016-0084";1;2016-06-29 00:00:00,000;2016;"6";29;1899-12-30 22:00:00,000;"CARLOS PELLEGRINI Y TUCUMAN";"CALLE";"PELLEGRINI, CARLOS";"-58.38110563";"-34.60135531";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"57";"2016-07-08 00:00:00";"Primer Semestre";"miércoles";1;"22:00 - 0:00"
"2017-0059";1;2017-05-11 00:00:00,000;2017;"5";11;1899-12-30 09:24:00,000;"BRASIL Y LIMA";"CALLE";"BRASIL";"-58.38223382";"-34.62693865";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"39";"2017-05-11 00:00:00";"Primer Semestre";"jueves";1;"8:00 - 10:00"
"2017-0106";1;2017-08-31 00:00:00,000;2017;"8";31;1899-12-30 19:50:00,000;"FRAY JUSTO SANTAMARIA DE ORO Y GUEMES";"CALLE";"FRAY JUSTO SANTAMARIA DE ORO";"-58.42533612";"-34.58035258";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"85";"2017-08-31 00:00:00";"Segundo Semestre";"jueves";14;"18:00 - 20:00"
"2017-0128";1;2017-10-17 00:00:00,000;2017;"10";17;1899-12-30 12:30:00,000;"DR. JUAN F. ARANGUREN 611";"CALLE";"ARANGUREN, JUAN F., DR.";"-58.44034689";"-34.61349731";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"60";"2017-10-17 00:00:00";"Segundo Semestre";"martes";6;"12:00 - 14:00"
"2017-0151";1;2017-12-04 00:00:00,000;2017;"12";4;1899-12-30 02:15:00,000;"VIEYTES Y LUJAN";"CALLE";"VIEYTES";"-58.37460912";"-34.65559133";"Trasnoche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"SD";"2017-12-04 00:00:00";"Segundo Semestre";"lunes";4;"2:00 - 4:00"
"2018-0093";1;2018-08-20 00:00:00,000;2018;"8";20;1899-12-30 08:41:00,000;"15 De Noviembre De 1889 1513";"CALLE";"15 DE NOVIEMBRE DE 1889";"-58.38691681";"-34.63105973";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"24";"2018-08-20 00:00:00";"Segundo Semestre";"lunes";1;"8:00 - 10:00"
"2018-0115";1;2018-10-31 00:00:00,000;2018;"10";31;1899-12-30 12:30:00,000;"Bosch, Ventura y Paz, Gral. Av.";"CALLE";"BOSCH, VENTURA";"-58.52887773";"-34.64297861";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"42";"2018-11-01 00:00:00";"Segundo Semestre";"miércoles";9;"12:00 - 14:00"
"2019-0042";1;2019-05-14 00:00:00,000;2019;"5";14;1899-12-30 15:00:00,000;"LIMA Y CONSTITUCION";"CALLE";"LIMA";"-58.38211431";"-34.62465368";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"39";"2019-05-14 00:00:00";"Primer Semestre";"martes";1;"14:00 - 16:00"
"2019-0061";1;2019-07-17 00:00:00,000;2019;"7";17;1899-12-30 18:40:00,000;"11 DE SEPTIEMBRE DE 1888 Y MENDOZA";"CALLE";"11 DE SEPTIEMBRE DE 1888";"-58.45200171";"-34.55781320";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"58";"2019-07-17 00:00:00";"Segundo Semestre";"miércoles";13;"18:00 - 20:00"
"2019-0065";1;2019-08-08 00:00:00,000;2019;"8";8;1899-12-30 16:45:00,000;"BARCO CENTENERA DEL Y TILCARA";"CALLE";"BARCO CENTENERA DEL";"-58.41970850";"-34.65414867";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"55";"2019-08-09 00:00:00";"Segundo Semestre";"jueves";4;"16:00 - 18:00"
"2019-0092";1;2019-11-03 00:00:00,000;2019;"11";3;1899-12-30 10:30:00,000;"BRIN, MINISTRO Y SUAREZ";"CALLE";"BRIN, MINISTRO";"-58.35608181";"-34.63420319";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"37";"2019-11-03 00:00:00";"Segundo Semestre";"domingo";4;"10:00 - 12:00"
"2020-0029";1;2020-06-10 00:00:00,000;2020;"6";10;1899-12-30 14:00:00,000;"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.52909134";"-34.63886726";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"80";"2020-06-12 00:00:00";"Primer Semestre";"miércoles";9;"14:00 - 16:00"
"2020-0059";1;2020-12-01 00:00:00,000;2020;"12";1;1899-12-30 06:35:00,000;"BRASIL 1100";"CALLE";"BRASIL";"-58.37951690";"-34.62794241";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"49";"2020-12-14 00:00:00";"Segundo Semestre";"martes";1;"6:00 - 8:00"
"2021-0030";1;2021-04-03 00:00:00,000;2021;"4";3;1899-12-30 18:30:00,000;"FINOCHIETTO ENRIQUE DR. 1623";"CALLE";"FINOCHIETTO ENRIQUE DR.";"-58.38685612";"-34.63455776";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"36";"2021-04-07 00:00:00";"Primer Semestre";"sábado";4;"18:00 - 20:00"
"2016-0029";1;2016-03-04 00:00:00,000;2016;"3";4;1899-12-30 17:30:00,000;"AV CABILDO Y DEHEZA";"AVENIDA";"CABILDO AV.";"-58.47378664";"-34.54153077";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"38";"2016-03-04 00:00:00";"Primer Semestre";"viernes";12;"16:00 - 18:00"
"2016-0034";1;2016-03-12 00:00:00,000;2016;"3";12;1899-12-30 12:30:00,000;"AV AMANCIO ALCORTA Y BONAVENA";"AVENIDA";"ALCORTA, AMANCIO AV.";"-58.40623949";"-34.65076549";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"52";"2016-03-12 00:00:00";"Primer Semestre";"sábado";4;"12:00 - 14:00"
"2016-0048";1;2016-04-15 00:00:00,000;2016;"4";15;1899-12-30 17:40:00,000;"AV. CORRIENTES Y AV. DORREGO";"AVENIDA";"CORRIENTES AV.";"-58.44759966";"-34.59170240";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"SD";"SD";"Primer Semestre";"viernes";15;"16:00 - 18:00"
"2016-0050";1;2016-04-19 00:00:00,000;2016;"4";19;1899-12-30 09:50:00,000;"TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ";"AVENIDA";"GORDILLO, TIMOTEO";"-58.47305463";"-34.68550712";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"78";"2016-04-19 00:00:00";"Primer Semestre";"martes";8;"8:00 - 10:00"
"2016-0053";1;2016-04-22 00:00:00,000;2016;"4";22;1899-12-30 09:30:00,000;"AV TRIUNVIRATO Y AV OLAZABAL";"AVENIDA";"TRIUNVIRATO AV.";"-58.48429180";"-34.57558053";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"38";"2016-04-22 00:00:00";"Primer Semestre";"viernes";12;"8:00 - 10:00"
"2016-0064";1;2016-05-14 00:00:00,000;2016;"5";14;1899-12-30 18:11:00,000;"AV JUAN B JUSTO Y AV CARRASCO";"AVENIDA";"JUSTO, JUAN B. AV.";"-58.49485242";"-34.62953445";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"20";"SD";"Primer Semestre";"sábado";10;"18:00 - 20:00"
"2016-0076";1;2016-06-13 00:00:00,000;2016;"6";13;1899-12-30 16:20:00,000;"AV SAN MARTIN Y CAMARONES";"AVENIDA";"SAN MARTIN AV.";"-58.46210891";"-34.60356211";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"53";"2016-06-13 00:00:00";"Primer Semestre";"lunes";15;"16:00 - 18:00"
"2016-0077";1;2016-06-13 00:00:00,000;2016;"6";13;1899-12-30 21:52:00,000;"TTEG JUAN D PERON Y AVDA LEANDRO N ALEM";"AVENIDA";"PERON, JUAN DOMINGO, TTE. GENERAL";"-58.37027770";"-34.60536123";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"SD";"SD";"Primer Semestre";"lunes";1;"20:00 - 22:00"
"2016-0086";1;2016-06-30 00:00:00,000;2016;"6";30;1899-12-30 16:10:00,000;"AV OLIVERA Y RAMON FALCON";"AVENIDA";"OLIVERA AV.";"-58.48727942";"-34.63652467";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"75";"2016-07-01 00:00:00";"Primer Semestre";"jueves";10;"16:00 - 18:00"
"2016-0090";1;2016-07-14 00:00:00,000;2016;"7";14;1899-12-30 22:00:00,000;"JERONIMO SALGUERO Y AV RIVADAVIA";"AVENIDA";"SALGUERO, JERONIMO";"-58.41971993";"-34.61112240";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"60";"2016-07-15 00:00:00";"Segundo Semestre";"jueves";5;"22:00 - 0:00"
"2016-0105";1;2016-08-17 00:00:00,000;2016;"8";17;1899-12-30 00:05:00,000;"AV FEDERICO LACROZE Y FRAGA";"AVENIDA";"LACROZE, FEDERICO AV.";"-58.45343236";"-34.58435809";"Trasnoche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"19";"2016-08-26 00:00:00";"Segundo Semestre";"miércoles";15;"0:00 - 2:00"
"2016-0106";1;2016-08-19 00:00:00,000;2016;"8";19;1899-12-30 21:02:00,000;"CARLOS PELLEGRINI Y AV DEL LIBERTADOR";"AVENIDA";"PELLEGRINI, CARLOS";"-58.38090932";"-34.58927731";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"38";"SD";"Segundo Semestre";"viernes";1;"20:00 - 22:00"
"2016-0113";1;2016-08-27 00:00:00,000;2016;"8";27;1899-12-30 16:45:00,000;"AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL";"AVENIDA";"ALBERDI, JUAN BAUTISTA AV.";"-58.49603546";"-34.64564271";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"60";"SD";"Segundo Semestre";"sábado";9;"16:00 - 18:00"
"2016-0124";1;2016-09-16 00:00:00,000;2016;"9";16;1899-12-30 15:24:00,000;"AVDA RIVADAVIA Y RIVERA INDARTE";"AVENIDA";"RIVADAVIA AV.";"-58.46271207";"-34.62884871";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"67";"SD";"Segundo Semestre";"viernes";7;"14:00 - 16:00"
"2016-0127";1;2016-09-24 00:00:00,000;2016;"9";24;1899-12-30 10:25:00,000;"AV MARIANO ACOSTA Y AV CNEL ROCA";"AVENIDA";"ACOSTA, MARIANO";"-58.44094791";"-34.66677111";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"50";"SD";"Segundo Semestre";"sábado";8;"10:00 - 12:00"
"2016-0128";1;2016-10-02 00:00:00,000;2016;"10";2;1899-12-30 11:30:00,000;"CASTRO Y AV PAVON";"AVENIDA";"CASTRO";"-58.41914024";"-34.63053890";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"81";"2016-10-02 00:00:00";"Segundo Semestre";"domingo";5;"10:00 - 12:00"
"2016-0144";1;2016-11-07 00:00:00,000;2016;"11";7;1899-12-30 12:10:00,000;"AV. ALTE. BROWN 984";"AVENIDA";"BROWN, ALTE. AV.";"-58.35975012";"-34.63343907";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"83";"SD";"Segundo Semestre";"lunes";4;"12:00 - 14:00"
"2016-0146";1;2016-11-09 00:00:00,000;2016;"11";9;1899-12-30 20:00:00,000;"PICHINCHA Y AV BRASIL";"AVENIDA";"PICHINCHA AV.";"-58.39626094";"-34.63036565";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"29";"SD";"Segundo Semestre";"miércoles";4;"20:00 - 22:00"
"2016-0161";1;2016-12-06 00:00:00,000;2016;"12";6;1899-12-30 07:22:00,000;"AV SANTA FE Y GODOY CRUZ";"AVENIDA";"SANTA FE AV.";"-58.42525456";"-34.57866344";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"50";"2016-12-06 00:00:00";"Segundo Semestre";"martes";14;"6:00 - 8:00"
"2017-0024";1;2017-02-23 00:00:00,000;2017;"2";23;1899-12-30 20:50:00,000;"AV. RIVADAVIA 7121";"AVENIDA";"RIVADAVIA AV.";"-58.46589308";"-34.62955795";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"39";"2017-02-23 00:00:00";"Primer Semestre";"jueves";7;"20:00 - 22:00"
"2017-0049";1;2017-04-27 00:00:00,000;2017;"4";27;1899-12-30 18:16:00,000;"AV. FERNANDEZ DE LA CRUZ Y VARELA";"AVENIDA";"FERNANDEZ DE LA CRUZ, F., GRAL. AV.";"-58.43850413";"-34.65554754";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"22";"2017-04-27 00:00:00";"Primer Semestre";"jueves";8;"18:00 - 20:00"
"2017-0063";1;2017-05-17 00:00:00,000;2017;"5";17;1899-12-30 10:13:00,000;"CHILE Y AV. 9 DE JULIO";"AVENIDA";"CHILE";"-58.38118367";"-34.61646839";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"79";"2017-05-17 00:00:00";"Primer Semestre";"miércoles";1;"10:00 - 12:00"
"2017-0066";1;2017-05-22 00:00:00,000;2017;"5";22;1899-12-30 18:10:00,000;"AV. SAN MARTIN Y FRAGATA SARMIENTO";"AVENIDA";"SAN MARTIN AV.";"-58.46002142";"-34.60409469";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"10";"2017-05-22 00:00:00";"Primer Semestre";"lunes";15;"18:00 - 20:00"
"2017-0084";1;2017-07-05 00:00:00,000;2017;"7";5;1899-12-30 12:49:00,000;"AV. DEL LIBERTADOR Y RODRIGUEZ PEÑA";"AVENIDA";"DEL LIBERTADOR AV.";"-58.38502878";"-34.58703485";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"73";"2017-07-05 00:00:00";"Segundo Semestre";"miércoles";2;"12:00 - 14:00"
"2017-0085";1;2017-07-07 00:00:00,000;2017;"7";7;1899-12-30 14:15:00,000;"TACUARI Y AV. MARTIN GARCIA";"AVENIDA";"TACUARI";"-58.37261143";"-34.63150425";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"84";"2017-07-07 00:00:00";"Segundo Semestre";"viernes";4;"14:00 - 16:00"
"2017-0088";1;2017-07-10 00:00:00,000;2017;"7";10;1899-12-30 22:30:00,000;"AV. PASEO COLON Y BRASIL";"AVENIDA";"PASEO COLON AV.";"-58.36797542";"-34.62519403";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"43";"2017-07-10 00:00:00";"Segundo Semestre";"lunes";1;"22:00 - 0:00"
"2017-0096";1;2017-08-07 00:00:00,000;2017;"8";7;1899-12-30 19:50:00,000;"AV. CABILDO Y NUÑEZ";"AVENIDA";"CABILDO AV.";"-58.46756026";"-34.54972741";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"87";"2017-08-07 00:00:00";"Segundo Semestre";"lunes";13;"18:00 - 20:00"
"2017-0110";1;2017-09-06 00:00:00,000;2017;"9";6;1899-12-30 14:15:00,000;"LAVALLE Y AV. LEANDRO N ALEM";"AVENIDA";"LAVALLE";"-58.37048800";"-34.60189492";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"56";"2017-09-07 00:00:00";"Segundo Semestre";"miércoles";1;"14:00 - 16:00"
"2017-0113";1;2017-09-11 00:00:00,000;2017;"9";11;1899-12-30 06:30:00,000;"AV. SANTA FE Y MAIPU";"AVENIDA";"SANTA FE AV.";"-58.37697717";"-34.59573848";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"76";"2017-09-11 00:00:00";"Segundo Semestre";"lunes";1;"6:00 - 8:00"
"2017-0134";1;2017-11-06 00:00:00,000;2017;"11";6;1899-12-30 18:00:00,000;"AV. CNEL. ROCA 3555";"AVENIDA";"ROCA, CNEL. AV.";"-58.44239720";"-34.66777987";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"47";"2017-11-06 00:00:00";"Segundo Semestre";"lunes";8;"18:00 - 20:00"
"2017-0136";1;2017-11-16 00:00:00,000;2017;"11";16;1899-12-30 08:43:00,000;"DEL BARCO CENTENERA Y RABANAL";"AVENIDA";"BARCO CENTENERA DEL";"-58.41827843";"-34.65522746";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"55";"2017-11-16 00:00:00";"Segundo Semestre";"jueves";4;"8:00 - 10:00"
"2017-0141";1;2017-11-23 00:00:00,000;2017;"11";23;1899-12-30 19:45:00,000;"AV. LA PLATA Y AV. PEDRO GOYENA";"AVENIDA";"LA PLATA AV.";"-58.42717783";"-34.62513374";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"22";"2017-11-23 00:00:00";"Segundo Semestre";"jueves";6;"18:00 - 20:00"
"2017-0148";1;2017-11-29 00:00:00,000;2017;"11";29;1899-12-30 10:45:00,000;"AV. SAN JUAN Y LA RIOJA";"AVENIDA";"SAN JUAN AV.";"-58.40708125";"-34.62438894";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"82";"2017-11-29 00:00:00";"Segundo Semestre";"miércoles";3;"10:00 - 12:00"
"2017-0149";1;2017-11-30 00:00:00,000;2017;"11";30;1899-12-30 12:20:00,000;"AV. PASEO COLON Y MEXICO";"AVENIDA";"PASEO COLON AV.";"-58.36947198";"-34.61477051";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"13";"2017-11-30 00:00:00";"Segundo Semestre";"jueves";1;"12:00 - 14:00"
"2017-0154";1;2017-12-11 00:00:00,000;2017;"12";11;1899-12-30 09:15:00,000;"AV. ENTRE RIOS Y AV. CASEROS";"AVENIDA";"ENTRE RIOS AV.";"-58.39035581";"-34.63412287";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"76";"2017-12-11 00:00:00";"Segundo Semestre";"lunes";4;"8:00 - 10:00"
"2018-0005";1;2018-01-09 00:00:00,000;2018;"1";9;1899-12-30 22:30:00,000;"Paseo Colon Av. 1019";"AVENIDA";"PASEO COLON AV.";"-58.36907201";"-34.61953517";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"54";"2018-01-09 00:00:00";"Primer Semestre";"martes";1;"22:00 - 0:00"
"2018-0011";1;2018-01-19 00:00:00,000;2018;"1";19;1899-12-30 10:30:00,000;"Callao y Vte. Lopez";"AVENIDA";"CALLAO AV.";"-58.39092703";"-34.59088447";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"84";"2018-01-19 00:00:00";"Primer Semestre";"viernes";2;"10:00 - 12:00"
"2018-0019";1;2018-02-17 00:00:00,000;2018;"2";17;1899-12-30 12:30:00,000;"Las Heras General Av. y Callao Av.";"AVENIDA";"LAS HERAS GENERAL AV.";"-58.39189441";"-34.59176378";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"80";"2018-02-17 00:00:00";"Primer Semestre";"sábado";2;"12:00 - 14:00"
"2018-0021";1;2018-02-22 00:00:00,000;2018;"2";22;1899-12-30 10:45:00,000;"AMANCIO ALCORTA Y ZAVALETA";"AVENIDA";"ALCORTA, AMANCIO AV.";"-58.40184094";"-34.64546845";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"62";"2018-02-22 00:00:00";"Primer Semestre";"jueves";4;"10:00 - 12:00"
"2018-0032";1;2018-04-02 00:00:00,000;2018;"4";2;1899-12-30 13:00:00,000;"Cabildo Av. y Aguilar";"AVENIDA";"CABILDO AV.";"-58.44704343";"-34.56888640";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"70";"2018-04-02 00:00:00";"Primer Semestre";"lunes";13;"12:00 - 14:00"
"2018-0034";1;2018-04-11 00:00:00,000;2018;"4";11;1899-12-30 18:15:00,000;"Santa Fe Av. 2320";"AVENIDA";"SANTA FE AV.";"-58.40021675";"-34.59522198";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"24";"2018-04-11 00:00:00";"Primer Semestre";"miércoles";2;"18:00 - 20:00"
"2018-0035";1;2018-04-12 00:00:00,000;2018;"4";12;1899-12-30 16:45:00,000;"Av. Rivadavia 6950";"AVENIDA";"RIVADAVIA AV.";"-58.46325991";"-34.62919627";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"39";"2018-04-12 00:00:00";"Primer Semestre";"jueves";7;"16:00 - 18:00"
"2018-0041";1;2018-04-27 00:00:00,000;2018;"4";27;1899-12-30 13:30:00,000;"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.";"AVENIDA";"LA PLATA AV.";"-58.42281627";"-34.64282424";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"78";"2018-04-27 00:00:00";"Primer Semestre";"viernes";4;"12:00 - 14:00"
"2018-0047";1;2018-05-08 00:00:00,000;2018;"5";8;1899-12-30 19:00:00,000;"AV. CORRIENTES Y AV. DORREGO";"AVENIDA";"CORRIENTES AV.";"-58.44759966";"-34.59170240";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"82";"2018-05-09 00:00:00";"Primer Semestre";"martes";15;"18:00 - 20:00"
"2018-0048";1;2018-05-09 00:00:00,000;2018;"5";9;1899-12-30 10:30:00,000;"Rivadavia Av. y Pedernera";"AVENIDA";"RIVADAVIA AV.";"-58.46411215";"-34.62925068";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"57";"2018-05-16 00:00:00";"Primer Semestre";"miércoles";7;"10:00 - 12:00"
"2018-0050";1;2018-05-14 00:00:00,000;2018;"5";14;1899-12-30 18:45:00,000;"Cabildo Av. y Juramento Av.";"AVENIDA";"CABILDO AV.";"-58.45669422";"-34.56203610";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"47";"2018-05-24 00:00:00";"Primer Semestre";"lunes";13;"18:00 - 20:00"
"2018-0052";1;2018-05-18 00:00:00,000;2018;"5";18;1899-12-30 20:30:00,000;"Carril, Salvador Maria Del Av. y Nazca";"AVENIDA";"CARRIL, SALVADOR MARIA DEL AV.";"-58.49820145";"-34.59070093";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"78";"2018-05-19 00:00:00";"Primer Semestre";"viernes";15;"20:00 - 22:00"
"2018-0056";1;2018-06-02 00:00:00,000;2018;"6";2;1899-12-30 13:00:00,000;"Av. Rivadavia 11050";"AVENIDA";"RIVADAVIA AV.";"-58.51973844";"-34.63918987";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"69";"2018-06-04 00:00:00";"Primer Semestre";"sábado";9;"12:00 - 14:00"
"2018-0060";1;2018-06-08 00:00:00,000;2018;"6";8;1899-12-30 12:50:00,000;"Lavalle y Alem, Leandro N. Av.";"AVENIDA";"LAVALLE";"-58.37048800";"-34.60189492";"Tarde";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"51";"2018-06-08 00:00:00";"Primer Semestre";"viernes";1;"12:00 - 14:00"
"2018-0063";1;2018-06-16 00:00:00,000;2018;"6";16;1899-12-30 21:15:00,000;"Av. Leandro N. Alem y Viamonte";"AVENIDA";"ALEM, LEANDRO N. AV.";"-58.37093138";"-34.59952725";"Noche";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"FEMENINO";"28";"2018-06-17 00:00:00";"Primer Semestre";"sábado";1;"20:00 - 22:00"
"2018-0066";1;2018-06-28 00:00:00,000;2018;"6";28;1899-12-30 11:00:00,000;"Av. Corrientes y Av. Federico Lacroze";"AVENIDA";"CORRIENTES AV.";"-58.45511899";"-34.58698157";"Mañana";"Homicidio";"PEATON-PASAJEROS";"PEATON";"PASAJEROS";"PEATON";"MASCULINO";"73";"2018-06-28 00:00:00";"Primer Semestre";"jueves";15;"10:00 - 12:00"
